user_id,language,proficiency
47944,Turkish,native_or_bilingual
47946,Fransızca,elementary
47946,Türkçe,native_or_bilingual
47946,İngilizce,full_professional
47947,Türkçe,native_or_bilingual
47947,"İngilizce, Orta (1100-1500)",professional_working
47948,English,
47948,Turkish,
47949,Türkçe,native_or_bilingual
47949,Fransızca,full_professional
47949,English,full_professional
47949,Persian,professional_working
47950,"İngilizce, Orta (1100-1500)",
47952,İngilizce,professional_working
47953,İngilizce,limited_working
47953,"Türkçe, Osmanlıca (1500-1928)",native_or_bilingual
47953,Almanca,limited_working
47954,Türkçe,native_or_bilingual
47954,İngilizce,professional_working
47957,English,full_professional
47958,İngilizce,professional_working
47958,Türkçe,native_or_bilingual
47961,French,professional_working
47961,English,full_professional
47961,Turkish,native_or_bilingual
47962,İngilizce,professional_working
47963,English,
47963,Turkish,
47964,Turkish,native_or_bilingual
47964,English,professional_working
47966,English,limited_working
47967,English,professional_working
47967,German,limited_working
47968,Türkçe,
47968,İngilizce,
47969,İngilizce,professional_working
47969,Türkçe,native_or_bilingual
47970,İngilizce,professional_working
47973,French,professional_working
47973,English,full_professional
47973,Turkish,native_or_bilingual
47974,İngilizce,professional_working
47974,Türkçe,native_or_bilingual
47978,Turkish,
47978,English,
47980,İngilizce,professional_working
47980,Almanca,limited_working
47981,İngilizce,professional_working
47981,Türkçe,native_or_bilingual
47981,Almanca,limited_working
47982,English,professional_working
47982,German,elementary
47982,Turkish,native_or_bilingual
47987,Türkçe,native_or_bilingual
47987,İngilizce,full_professional
47987,İspanyolca,elementary
47988,Türkçe,full_professional
47988,İngilizce,limited_working
47989,English,
47991,İngilizce,professional_working
47993,Turkish,native_or_bilingual
47993,English,professional_working
47995,English,professional_working
47995,Czech,elementary
47998,Türkçe,
47998,İngilizce,
48000,Türkçe,native_or_bilingual
48000,ingilizce,professional_working
48001,İngilizce,native_or_bilingual
48001,Türkçe,native_or_bilingual
48003,İngilizce,professional_working
48006,English,full_professional
48006,Spanish,professional_working
48006,Turkish,native_or_bilingual
48006,German,elementary
48007,Türkçe,
48007,İngilizce,limited_working
48008,İngilizce,professional_working
48008,Almanca,elementary
48009,Türkçe,
48009,İngilizce,
48011,Türkçe,
48011,İngilizce,
48013,Türkçe,native_or_bilingual
48013,İngilizce,full_professional
48014,Türkçe,native_or_bilingual
48014,İngilizce,professional_working
48014,Almanca,
48016,English,professional_working
48017,Türkçe,native_or_bilingual
48017,"İngilizce, Orta (1100-1500)",
48018,English,professional_working
48021,Turkish,
48021,English,
48023,Türkçe,native_or_bilingual
48023,İngilizce,professional_working
48024,Yunanca,native_or_bilingual
48024,İngilizce,limited_working
48025,İngilizce,professional_working
48028,English,
48028,Felemenkçe,elementary
48032,English,limited_working
48032,Turkish,native_or_bilingual
48033,Turkish,native_or_bilingual
48033,English,professional_working
48034,İngilizce,
48038,English,professional_working
48038,Russian,elementary
48038,Turkish,native_or_bilingual
48040,Türkçe,
48040,İngilizce,
48043,English,professional_working
48044,English,professional_working
48044,Turkish,native_or_bilingual
48045,İngilizce,professional_working
48045,Turkish,native_or_bilingual
48046,English,
48052,İngilizce,
48052,Türkçe,
48053,Türkçe,native_or_bilingual
48053,İngilizce,professional_working
48056,Turkish,native_or_bilingual
48056,English,professional_working
48058,ingilizce,professional_working
48059,İngilizce,
48059,Türkçe,
48060,İngilizce,professional_working
48060,Almanca,elementary
48060,Fransızca,elementary
48062,İngilizce,professional_working
48063,English,professional_working
48063,German,elementary
48063,Türkçe,native_or_bilingual
48065,Turkish,
48065,English,
48070,English,professional_working
48070,Spanish,elementary
48071,Türkçe,
48071,İngilizce,
48072,Türkçe,
48072,İngilizce,
48074,İngilizce,professional_working
48075,Türkçe,native_or_bilingual
48075,İngilizce,professional_working
48076,Türkçe,
48076,İngilizce,full_professional
48077,İngilizce,
48080,Türkçe,full_professional
48080,İngilizce,professional_working
48080,Almanca,elementary
48081,Türkçe,native_or_bilingual
48081,İngilizce,professional_working
48082,İngilizce,full_professional
48083,İngilizce,limited_working
48083,Türkçe,native_or_bilingual
48084,Türkçe,native_or_bilingual
48084,İngilizce,professional_working
48087,İngilizce,professional_working
48088,İngilizce,
48090,İngilizce,professional_working
48091,İngilizce,limited_working
48092,English,
48094,İngilizce,professional_working
48095,English,full_professional
48095,Turkish,native_or_bilingual
48099,İngilizce,full_professional
48099,Türkçe,native_or_bilingual
48099,Almanca,limited_working
48100,Turkish,native_or_bilingual
48100,English,professional_working
48103,İngilizce,professional_working
48104,İngilizce,professional_working
48106,Turkish,native_or_bilingual
48106,English,professional_working
48108,İngilizce,limited_working
48108,Almanca,elementary
48110,İngilizce,professional_working
48110,Almanca,limited_working
48111,English,limited_working
48114,İngilizce,professional_working
48114,Almanca,elementary
48115,İngilizce,full_professional
48115,Türkçe,native_or_bilingual
48117,English,full_professional
48117,Turkish,native_or_bilingual
48118,Türkçe,native_or_bilingual
48118,İngilizce,limited_working
48120,Türkçe,native_or_bilingual
48120,İngilizce,professional_working
48122,Türkçe,native_or_bilingual
48122,İngilizce,professional_working
48124,İngilizce,professional_working
48125,İngilizce,full_professional
48126,İngilizce,
48126,İspanyolca,elementary
48127,İngilizce,professional_working
48127,Almanca,elementary
48127,Türkçe,native_or_bilingual
48128,İngilizce,professional_working
48129,English,professional_working
48129,Japanese,limited_working
48131,Türkçe,
48131,İngilizce,
48132,English,limited_working
48134,Türkçe,native_or_bilingual
48134,English,professional_working
48134,Deutsch,elementary
48136,Türkçe,native_or_bilingual
48136,İngilizce,full_professional
48136,Almanca,limited_working
48138,English,limited_working
48141,Fransızca,elementary
48141,İngilizce,professional_working
48143,English,
48145,English,professional_working
48145,Deutsch,limited_working
48148,Turkish,native_or_bilingual
48148,English,full_professional
48150,İngilizce,
48152,Türkçe,
48152,İngilizce,
48153,İngilizce,full_professional
48154,İngilizce,professional_working
48154,Almanca,limited_working
48154,Türkçe,native_or_bilingual
48155,İngilizce,
48156,İngilizce,
48157,İngilizce,
48158,English,
48158,Arabic,
48159,Türkçe,native_or_bilingual
48159,İngilizce,professional_working
48159,Hırvatça,elementary
48159,Almanca,elementary
48160,Türkçe,native_or_bilingual
48160,İngilizce,professional_working
48161,İngilizce,professional_working
48167,Türkçe,
48167,İngilizce,full_professional
48168,İngilizce,professional_working
48169,Türkçe,native_or_bilingual
48169,İngilizce,native_or_bilingual
48171,İngilizce,professional_working
48171,Türkçe,native_or_bilingual
48177,İngilizce,professional_working
48181,English,professional_working
48181,Russian,limited_working
48181,Kazakh,limited_working
48182,Türkçe,native_or_bilingual
48182,İngilizce,professional_working
48182,Almanca,
48183,İngilizce,professional_working
48183,Türkçe,native_or_bilingual
48184,Türkçe,
48184,İngilizce,
48186,Türkçe,native_or_bilingual
48186,İngilizce,limited_working
48188,İngilizce,limited_working
48189,İngilizce,limited_working
48189,Türkçe,native_or_bilingual
48190,English,
48191,İngilizce,
48192,Ingilizce ,limited_working
48192,Türkçe,native_or_bilingual
48193,İngilizce,
48193,Türkçe,native_or_bilingual
48200,İngilizce,
48201,İngilizce,
48202,Turkish,native_or_bilingual
48202,English,limited_working
48205,Türkçe,
48205,İngilizce,
48207,İngilizce,
48209,İngilizce,professional_working
48211,İngilizce,limited_working
48211,Türkçe,native_or_bilingual
48212,İngilizce,professional_working
48217,Türkçe,native_or_bilingual
48217,İngilizce,limited_working
48220,Türkçe,native_or_bilingual
48220,İngilizce,limited_working
48221,Türkçe,native_or_bilingual
48221,İngilizce,professional_working
48225,İngilizce,
48226,İngilizce,limited_working
48227,Türkçe,native_or_bilingual
48227,English,professional_working
48227,German,elementary
48228,ingilizce,professional_working
48228,Almanca,elementary
48229,İngilizce,professional_working
48230,English,professional_working
48230,Türkçe,native_or_bilingual
48231,İngilizce,
48233,العربية,elementary
48233,English,professional_working
48233,Türkçe,native_or_bilingual
48234,Türkçe,native_or_bilingual
48234,İngilizce,professional_working
48239,İngilizce,full_professional
48241,Turkish,native_or_bilingual
48241,English,professional_working
48243,Türkçe,native_or_bilingual
48243,İngilizce,limited_working
48245,Arapça,elementary
48245,İngilizce,professional_working
48247,Türkçe,native_or_bilingual
48247,İngilizce,full_professional
48247,İspanyolca,elementary
48259,"İngilizce, Orta (1100-1500)",
48261,İngilizce,professional_working
48261,Türkçe,native_or_bilingual
48261,Almanca,limited_working
48262,İngilizce,professional_working
48262,Almanca,limited_working
48263,English,
48265,Arabic,native_or_bilingual
48265,Turkish,professional_working
48265,English,full_professional
48266,İngilizce,limited_working
48267,ingilizce,
48268,English,professional_working
48275,English,professional_working
48275,German,elementary
48275,Turkish,native_or_bilingual
48278,İngilizce,
48279,Türkçe,native_or_bilingual
48279,İngilizce,limited_working
48281,English,
48281,Turkish,native_or_bilingual
48285,English,full_professional
48285,Spanish,elementary
48286,Türkçe,native_or_bilingual
48286,İngilizce,professional_working
48289,English,
48290,English,
48290,Crimean Tatar,
48291,Türkçe,native_or_bilingual
48291,İngilizce,limited_working
48293,Turkish,native_or_bilingual
48293,English,
48295,ingilizce,
48296,"İngilizce, Orta (1100-1500)",
48297,Turkish,native_or_bilingual
48297,English,full_professional
48297,German,elementary
48298,Türkçe,
48298,İngilizce,
48299,İngilizce,professional_working
48299,Türkçe,native_or_bilingual
48300,English,professional_working
48300,German,elementary
48301,Türkçe,native_or_bilingual
48301,İngilizce,professional_working
48303,Türkçe,native_or_bilingual
48303,İngilizce,professional_working
48305,English,professional_working
48307,English,
48307,Russian,elementary
48308,Türkçe,native_or_bilingual
48308,İngilizce,professional_working
48312,Turkish,native_or_bilingual
48312,English,professional_working
48312,German,elementary
48316,Türkçe,native_or_bilingual
48316,Arapça,limited_working
48316,İngilizce,professional_working
48318,Türkçe,native_or_bilingual
48318,İngilizce,professional_working
48320,Türkçe,native_or_bilingual
48320,İngilizce,limited_working
48321,Türkçe,native_or_bilingual
48321,"İngilizce, Eski (yaklaşık 450-1100)",professional_working
48323,İngilizce,
48324,Türkçe,native_or_bilingual
48324,İngilizce,professional_working
48325,English,full_professional
48325,Turkish,native_or_bilingual
48326,English,
48327,English,limited_working
48328,Türkçe,
48328,İngilizce,
48329,English,
48331,İngilizce,limited_working
48331,Türkçe,native_or_bilingual
48332,İngilizce,professional_working
48334,English,full_professional
48337,"İngilizce, Orta (1100-1500)",
48338,English,
48340,İngilizce,professional_working
48340,Türkçe,native_or_bilingual
48341,Türkçe,native_or_bilingual
48341,İngilizce,professional_working
48342,English,native_or_bilingual
48348,Türkçe,native_or_bilingual
48348,English,professional_working
48350,Türkçe,native_or_bilingual
48350,İngilizce,professional_working
48350,Almanca,elementary
48351,English,limited_working
48352,Türkçe,native_or_bilingual
48352,English,limited_working
48353,İngilizce,
48354,Türkçe,native_or_bilingual
48354,İngilizce,professional_working
48355,ingilizce,professional_working
48356,İngilizce,full_professional
48357,Rusça,
48357,ingilizce,
48358,English,professional_working
48362,English,full_professional
48362,Turkish,native_or_bilingual
48362,German,limited_working
48362,French,elementary
48365,English,professional_working
48365,Turkish,native_or_bilingual
48367,English,professional_working
48369,Türkçe,native_or_bilingual
48369,İngilizce,limited_working
48370,English,professional_working
48371,Türkçe,
48371,İngilizce,
48372,İngilizce,
48376,İngilizce,elementary
48378,Türkçe,native_or_bilingual
48378,English,professional_working
48378,Român (Romanian Language),elementary
48379,Türkçe,native_or_bilingual
48379,İngilizce,professional_working
48380,Türkçe,native_or_bilingual
48380,"İngilizce, Eski (yaklaşık 450-1100)",professional_working
48385,İngilizce,
48386,İngilizce,
48387,Türkçe,native_or_bilingual
48387,İngilizce,professional_working
48389,English,native_or_bilingual
48389,Turkish,
48390,Türkçe,
48390,İngilizce,
48391,English,
48391,Arabic,
48391,Turkish,
48392,English,full_professional
48392,Turkish,native_or_bilingual
48393,Türkçe,native_or_bilingual
48393,İngilizce,professional_working
48394,İngilizce,professional_working
48396,Türkçe,native_or_bilingual
48396,"İngilizce, Orta (1100-1500)",
48397,İngilizce,professional_working
48397,Almanca,limited_working
48398,Türkçe,
48398,İngilizce,
48399,İngilizce,
48401,İngilizce,professional_working
48401,Türkçe,native_or_bilingual
48405,English,
48405,Turkish,native_or_bilingual
48406,Turkish,native_or_bilingual
48406,English,professional_working
48409,Türkçe,native_or_bilingual
48409,İngilizce,limited_working
48410,İngilizce,professional_working
48411,English,native_or_bilingual
48411,French,elementary
48415,"English,",full_professional
48415,"German,",elementary
48415,"Turkish,",native_or_bilingual
48418,English,professional_working
48418,Turkish,native_or_bilingual
48421,İngilizce,professional_working
48422,English,
48426,İngilizce,elementary
48431,English,
48433,Turkish,native_or_bilingual
48433,English,professional_working
48434,İngilizce,
48436,Türkçe,
48436,İngilizce,
48437,English,
48439,English,
48439,Turkish,native_or_bilingual
48440,Türkçe,native_or_bilingual
48440,İngilizce,full_professional
48440,Almanca,elementary
48441,English,
48442,English,
48444,İngilizce,professional_working
48445,Türkçe,
48445,İngilizce,
48447,"İngilizce, Orta (1100-1500)",limited_working
48450,İngilizce,limited_working
48450,Türkçe,native_or_bilingual
48452,English,native_or_bilingual
48452,Turkish,native_or_bilingual
48452,Spanish,limited_working
48452,French,limited_working
48457,English,
48458,English,professional_working
48458,Russian(Certified),elementary
48458,Turkish,native_or_bilingual
48459,turkçe,native_or_bilingual
48459,İngilizce,professional_working
48461,ingilizce,professional_working
48462,Turkish,native_or_bilingual
48462,English,professional_working
48462,"Bokmål, Norsk",limited_working
48463,İspanyolca,elementary
48463,İngilizce,professional_working
48465,English,professional_working
48465,Turkish,native_or_bilingual
48469,İngilizce,professional_working
48469,Almanca,limited_working
48472,Türkçe,native_or_bilingual
48472,İngilizce,professional_working
48472,Almanca,elementary
48472,Rusça,limited_working
48474,İngilizce,full_professional
48474,Türkçe,native_or_bilingual
48476,İngilizce,full_professional
48478,Turkish,native_or_bilingual
48478,English,full_professional
48479,English,native_or_bilingual
48479,German,elementary
48479,Russian,elementary
48480,Türkçe,native_or_bilingual
48480,İngilizce,professional_working
48480,Almanca,elementary
48482,İngilizce,professional_working
48483,English,professional_working
48485,Türkçe,native_or_bilingual
48485,İngilizce,professional_working
48485,İspanyolca,elementary
48491,English,native_or_bilingual
48491,Spanish,elementary
48491,Turkish,native_or_bilingual
48494,English,professional_working
48494,German,elementary
48498,English,full_professional
48498,French,limited_working
48499,Türkçe,native_or_bilingual
48499,İngilizce,professional_working
48503,Türkçe,native_or_bilingual
48503,İngilizce,professional_working
48508,Turkish,native_or_bilingual
48508,English,full_professional
48510,İngilizce,full_professional
48510,Türkçe,native_or_bilingual
48511,Turkish,native_or_bilingual
48511,English,full_professional
48511,German,professional_working
48512,Türkçe,native_or_bilingual
48512,İngilizce,full_professional
48513,Türkçe,
48513,İngilizce,
48513,Almanca,
48514,Turkish,native_or_bilingual
48514,English,professional_working
48517,English,professional_working
48517,German,limited_working
48517,Turkish,native_or_bilingual
48517,Dutch,limited_working
48520,İngilizce,professional_working
48520,Almanca,elementary
48522,Türkçe,
48522,İngilizce,
48522,Almanca,
48527,İngilizce(C1),professional_working
48527,Türkçe,native_or_bilingual
48529,İngilizce,professional_working
48530,Türkçe,native_or_bilingual
48530,İngilizce,professional_working
48531,Türkçe,native_or_bilingual
48531,İngilizce,professional_working
48534,İngilizce,professional_working
48535,Türkçe,native_or_bilingual
48535,İngilizce,professional_working
48535,Almanca,elementary
48536,English,professional_working
48539,Türkçe,native_or_bilingual
48539,İngilizce,professional_working
48542,English,native_or_bilingual
48542,日本の,elementary
48544,English,native_or_bilingual
48544,Turkish,native_or_bilingual
48547,Almanca,elementary
48547,İngilizce,professional_working
48549,English,professional_working
48550,Русский,native_or_bilingual
48550,Турецкий,native_or_bilingual
48550,Английский,elementary
48552,English,professional_working
48552,Turkish,native_or_bilingual
48556,English,professional_working
48556,Turkish,native_or_bilingual
48556,German,elementary
48557,Korean,elementary
48557,Turkish,native_or_bilingual
48557,English,full_professional
48557,German,elementary
48558,Türkçe,native_or_bilingual
48558,İngilizce,professional_working
48558,Arapça,elementary
48559,İngilizce,limited_working
48560,English,
48560,Turkish,native_or_bilingual
48562,İngilizce,
48565,İngilizce ,professional_working
48565,Türkçe,native_or_bilingual
48568,Turkish,native_or_bilingual
48568,English,full_professional
48569,Türkçe,native_or_bilingual
48569,İngilizce,professional_working
48571,Almanca,elementary
48571,İngilizce,full_professional
48573,English,professional_working
48573,Turkish,native_or_bilingual
48576,English,professional_working
48576,Turkish,native_or_bilingual
48577,İngilizce,
48577,Türkçe,native_or_bilingual
48578,Türkçe,native_or_bilingual
48578,İngilizce,professional_working
48580,English,full_professional
48580,Turkish,native_or_bilingual
48582,İngilizce,full_professional
48582,Almanca,elementary
48582,Türkçe,native_or_bilingual
48587,English,full_professional
48588,İngilizce,professional_working
48588,Türkçe,native_or_bilingual
48589,English,professional_working
48589,Spanish,elementary
48591,English ,professional_working
48591,Türkçe,native_or_bilingual
48594,English,professional_working
48595,Türkçe,native_or_bilingual
48595,İngilizce,professional_working
48596,Türkçe,native_or_bilingual
48596,English,professional_working
48598,Türkçe,native_or_bilingual
48598,İngilizce,professional_working
48598,İspanyolca,professional_working
48598,İtalyanca,limited_working
48599,Turkish,
48599,English,
48599,Russian,
48601,İngilizce,professional_working
48601,Almanca,limited_working
48601,Türkçe,native_or_bilingual
48604,English,native_or_bilingual
48604,Turkish,native_or_bilingual
48604,Italian,professional_working
48605,Turkish,native_or_bilingual
48605,Russian,elementary
48605,English,full_professional
48606,Türkçe,native_or_bilingual
48606,Almanca,elementary
48606,İngilizce,professional_working
48609,English,professional_working
48609,Czech,limited_working
48609,Spanish,elementary
48612,English,limited_working
48616,İngilizce,professional_working
48617,İngilizce,professional_working
48618,English,full_professional
48621,İngilizce,
48621,Türkçe,native_or_bilingual
48623,İngilizce,professional_working
48626,English,native_or_bilingual
48626,Turkish,professional_working
48626,Luo (Kenya and Tanzania),native_or_bilingual
48626,Swahili,native_or_bilingual
48627,Türkçe,native_or_bilingual
48627,İngilizce,professional_working
48627,İspanyolca,elementary
48627,Almanca,elementary
48628,İngilizce,professional_working
48628,Almanca,elementary
48630,Rusça,elementary
48630,İngilizce,professional_working
48630,Türkçe,native_or_bilingual
48632,Turkish,native_or_bilingual
48632,English,
48635,İngilizce,professional_working
48635,Almanca,elementary
48635,Türkçe,native_or_bilingual
48636,İngilizce,full_professional
48638,Türkçe,native_or_bilingual
48638,İngilizce,full_professional
48638,Almanca,elementary
48639,İngilizce,limited_working
48640,İngilizce,full_professional
48642,Türkçe,native_or_bilingual
48642,ingilizce,professional_working
48643,Türkçe,native_or_bilingual
48643,İngilizce,professional_working
48644,İngilizce,professional_working
48649,İngilizce,professional_working
48651,İngilizce,professional_working
48651,Türkçe,native_or_bilingual
48652,İngilizce,professional_working
48652,Almanca,elementary
48652,Türkçe,native_or_bilingual
48652,Rusça,elementary
48657,İngilizce,
48661,Turkish,native_or_bilingual
48661,English,professional_working
48663,İngilizce,limited_working
48668,English,professional_working
48668,Turkish,native_or_bilingual
48670,Türkçe,
48670,İngilizce,
48672,İngilizce,full_professional
48673,İngilizce,native_or_bilingual
48673,ispanyolca,elementary
48673,almanca,elementary
48674,Almanca,
48674,İngilizce,
48675,English,professional_working
48675,Turkish,native_or_bilingual
48677,Türkçe,native_or_bilingual
48677,İngilizce,professional_working
48679,English,
48679,Turkish,native_or_bilingual
48680,English,
48681,Turkish,native_or_bilingual
48681,English,
48682,Türkçe,
48682,İngilizce,
48684,İngilizce,
48685,İngilizce,professional_working
48686,Türkçe,native_or_bilingual
48686,ingilizce,
48688,"İngilizce, Orta (1100-1500)",professional_working
48690,Türkçe,native_or_bilingual
48690,İngilizce,full_professional
48691,İngilizce,professional_working
48692,İngilizce,professional_working
48693,İngilizce,professional_working
48695,Türkçe,native_or_bilingual
48695,İngilizce,professional_working
48696,Türkçe,native_or_bilingual
48696,ingilzce,professional_working
48697,Turkish,
48697,English,
48697,German,elementary
48699,Türkçe,
48699,İngilizce,
48700,İngilizce,professional_working
48702,Türkçe,native_or_bilingual
48702,ingilizce,professional_working
48703,İngilizce,professional_working
48703,Korece,elementary
48704,English,limited_working
48705,Türkçe,native_or_bilingual
48705,İngilizce,professional_working
48716,Crimean Tatar,native_or_bilingual
48716,English,full_professional
48716,Turkish,native_or_bilingual
48716,German,elementary
48718,İngilizce,limited_working
48718,Türkçe,native_or_bilingual
48719,English,professional_working
48719,German,limited_working
48721,"İngilizce, Orta (1100-1500)",limited_working
48726,Turkish,
48726,English,
48727,English,full_professional
48731,İngilizce,professional_working
48731,Türkçe,full_professional
48732,İngilizce,professional_working
48733,English,professional_working
48733,Turkish,native_or_bilingual
48735,Türkçe,native_or_bilingual
48735,İngilizce,professional_working
48736,Türkçe,
48736,İngilizce,professional_working
48739,İngilizce,professional_working
48742,Türkçe,
48742,İngilizce,
48743,İngilizce,professional_working
48744,English,professional_working
48745,İngilizce,
48747,Türkçe,native_or_bilingual
48747,İngilizce,full_professional
48750,Türkçe,native_or_bilingual
48750,İngilizce,professional_working
48753,English,full_professional
48753,Turkish,native_or_bilingual
48754,Türkçe,native_or_bilingual
48754,İngilizce,professional_working
48756,English,professional_working
48757,Türkçe,native_or_bilingual
48757,İngilizce,professional_working
48758,Türkçe,native_or_bilingual
48758,İngilizce,native_or_bilingual
48760,İngilizce,professional_working
48763,Czech,elementary
48763,English,full_professional
48763,German,elementary
48767,İngilizce,professional_working
48770,English,professional_working
48770,Turkish,native_or_bilingual
48770,German,elementary
48771,Türkçe,
48771,İngilizce,
48772,İngilizce,
48773,İngilizce,native_or_bilingual
48774,Türkçe,native_or_bilingual
48774,İngilizce,professional_working
48775,Crimean Tatar,native_or_bilingual
48775,English,full_professional
48775,Turkish,native_or_bilingual
48775,German,elementary
48777,Turkish,native_or_bilingual
48777,English,full_professional
48778,German,elementary
48778,English,professional_working
48778,Turkish,native_or_bilingual
48782,Türkçe,native_or_bilingual
48782,İngilizce,limited_working
48784,English,full_professional
48784,Turkish,native_or_bilingual
48788,English,professional_working
48793,English,professional_working
48793,Turkish,native_or_bilingual
48794,English,native_or_bilingual
48794,Turkish,native_or_bilingual
48794,Spanish,limited_working
48794,French,limited_working
48795,İngilizce,
48802,İngilizce,professional_working
48802,Rusça,limited_working
48804,İngilizce,professional_working
48810,İngilizce,professional_working
48812,Turkish,
48812,English,
48813,English,professional_working
48813,Turkish,native_or_bilingual
48814,Türkçe,native_or_bilingual
48814,İngilizce,professional_working
48814,Almanca,limited_working
48815,İngilizce,native_or_bilingual
48817,English,professional_working
48817,German,limited_working
48823,Türkçe,native_or_bilingual
48823,İngilizce,professional_working
48824,Czech,elementary
48824,English,full_professional
48824,German,elementary
48825,English,full_professional
48825,Turkish,native_or_bilingual
48828,English,native_or_bilingual
48828,Turkish,native_or_bilingual
48828,Spanish,limited_working
48828,French,limited_working
48829,English,native_or_bilingual
48829,German,elementary
48829,Russian,elementary
48831,Türkçe,native_or_bilingual
48831,İngilizce,professional_working
48833,"İngilizce, Orta (1100-1500)",limited_working
48836,Turkish,native_or_bilingual
48836,English,professional_working
48837,Türkçe,native_or_bilingual
48837,İngilizce,professional_working
48838,İngilizce,full_professional
48839,Türkçe,native_or_bilingual
48839,İngilizce,full_professional
48840,English,full_professional
48841,İngilizce,full_professional
48844,Spanish,
48844,English,
48845,İngilizce,professional_working
48847,İngilizce,professional_working
48847,Türkçe,native_or_bilingual
48848,İngilizce,limited_working
48849,İngilizce,professional_working
48849,Türkçe,native_or_bilingual
48850,German,elementary
48850,English,full_professional
48850,Turkish,native_or_bilingual
48851,İngilizce,professional_working
48853,English,professional_working
48853,German,limited_working
48853,Turkish,native_or_bilingual
48854,Turkish,
48854,English,
48857,Türkçe,
48857,İngilizce,
48859,Türkçe,native_or_bilingual
48859,İngilizce,full_professional
48859,Almanca,elementary
48860,Türkçe,native_or_bilingual
48860,İngilizce,professional_working
48862,English,limited_working
48862,Turkish,native_or_bilingual
48863,İngilizce,professional_working
48866,Turkish,native_or_bilingual
48866,English,full_professional
48866,Arabic,native_or_bilingual
48867,"İngilizce, Orta (1100-1500)",
48872,English,full_professional
48872,Español,elementary
48877,İngilizce,professional_working
48880,English ,full_professional
48880,Italian,professional_working
48880,Turkish,native_or_bilingual
48880,Spanish,limited_working
48882,İngilizce,limited_working
48882,Almanca,elementary
48883,Turkish,native_or_bilingual
48883,English,professional_working
48885,Turkish,native_or_bilingual
48885,English,full_professional
48885,German,elementary
48887,Turkish,native_or_bilingual
48887,English,full_professional
48889,Turkish,native_or_bilingual
48889,English,professional_working
48889,Italian,elementary
48893,English,full_professional
48893,Turkish,native_or_bilingual
48893,Italian,elementary
48893,German,elementary
48897,Türkçe,native_or_bilingual
48897,İngilizce,professional_working
48898,Turkish,native_or_bilingual
48898,Arabic,native_or_bilingual
48898,English,professional_working
48898,Russian,limited_working
48898,Kazakh,limited_working
48899,İngilizce,
48900,Turkish,native_or_bilingual
48900,English,full_professional
48900,Japanese,limited_working
48900,German,limited_working
48902,Türkçe,
48902,İngilizce,
48903,İngilizce,professional_working
48904,İngilizce,professional_working
48906,İngilizce,professional_working
48907,İngilizce,professional_working
48908,İngilizce,professional_working
48909,"İngilizce, Orta (1100-1500)",limited_working
48911,Türkçe,native_or_bilingual
48911,İngilizce,professional_working
48912,İngilizce,professional_working
48912,Fransızca,elementary
48918,English,
48919,English,full_professional
48922,Türkçe,native_or_bilingual
48922,İngilizce,professional_working
48924,İngilizce,professional_working
48925,Türkçe,native_or_bilingual
48925,ingilizce,limited_working
48926,Chinese,full_professional
48926,English,full_professional
48927,İngilizce,
48928,İngilizce,professional_working
48928,Türkçe,native_or_bilingual
48929,Türkçe,native_or_bilingual
48929,İngilizce,professional_working
48934,İngilizce,full_professional
48938,Türkçe,native_or_bilingual
48938,İngilizce,full_professional
48939,Türkçe,native_or_bilingual
48939,İngilizce,limited_working
48943,Türkçe,native_or_bilingual
48943,İngilizce,professional_working
48944,İngilizce,
48945,English,professional_working
48945,German,elementary
48948,İngilizce,professional_working
48949,Türkçe,
48949,İngilizce,
48955,Türkçe,native_or_bilingual
48955,İngilizce,full_professional
48955,Almanca,limited_working
48956,Turkish,native_or_bilingual
48956,English,full_professional
48956,German,elementary
48956,Russian,elementary
48957,İngilizce,professional_working
48957,İspanyolca,elementary
48959,Türkçe,
48959,İngilizce,
48964,İngilizce,
48967,İngilizce,full_professional
48972,İngilizce,professional_working
48972,Fransızca,professional_working
48972,İspanyolca,professional_working
48973,Türkçe,native_or_bilingual
48973,İngilizce,professional_working
48976,English,professional_working
48977,Türkçe,
48977,İngilizce,
48980,"İngilizce, Orta (1100-1500)",limited_working
48981,İngilizce,
48986,İngilizce,professional_working
48986,Türkçe,native_or_bilingual
48991,İngilizce,professional_working
48992,İngilizce,professional_working
48992,Almanca,elementary
48992,Türkçe,native_or_bilingual
48994,English,
48994,Turkish,native_or_bilingual
48996,İngilizce,professional_working
48997,Türkçe,native_or_bilingual
48997,English,professional_working
48997,Deutsche,elementary
49000,Türkçe,native_or_bilingual
49000,İngilizce,professional_working
49002,İngilizce,limited_working
49004,İngilizce,professional_working
49004,Türkçe,native_or_bilingual
49004,Almanca,elementary
49005,İngilizce,
49006,Arapça,
49006,İngilizce,
49007,Türkçe,native_or_bilingual
49007,İngilizce,professional_working
49008,İngilizce,
49009,English,full_professional
49010,English,full_professional
49011,Türkçe,native_or_bilingual
49011,İngilizce,professional_working
49012,English,professional_working
49013,İngilizce,
49014,English,
49017,English,professional_working
49018,German,elementary
49018,English,full_professional
49018,Lazca,native_or_bilingual
49019,Türkçe,
49019,İngilizce,
49021,Türkçe,native_or_bilingual
49021,İngilizce,professional_working
49022,İngilizce,professional_working
49022,Türkçe,native_or_bilingual
49023,English,full_professional
49023,Turkish,native_or_bilingual
49023,Spanish,elementary
49024,English,native_or_bilingual
49024,Spanish,limited_working
