user_id,industry,location,moved_after_2019
2358,Computer Software,"Istanbul, Istanbul, Turkey",1
7631,Computer Software,"Ankara, Turkey",0
25019,Wireless,"Istanbul, Istanbul, Turkey",1
23477,Information Technology and Services,Turkey,0
51451,Computer Software,"Istanbul, Turkey",0
482,Computer Software,"Istanbul, Istanbul, Turkey",0
6627,Research,"Istanbul, Istanbul, Turkey",1
32150,Computer Software,Turkey,0
27591,Computer Software,"Istanbul, Istanbul, Turkey",0
30343,Defense & Space,"Ankara, Turkey",1
28243,Information Technology and Services,"Istanbul, Turkey",0
10328,Internet,"Istanbul, Istanbul, Turkey",0
18122,Utilities,"Istanbul, Turkey",1
20802,Computer Software,"Istanbul, Istanbul, Turkey",1
55761,Computer Software,"Konya, Turkey",0
47624,Computer Software,"Ankara, Turkey",1
33571,Marketing and Advertising,"Istanbul, Istanbul, Turkey",0
44630,Information Technology and Services,"Istanbul, Turkey",1
11600,Information Technology and Services,"Istanbul, Istanbul, Turkey",1
18634,Information Technology and Services,Turkey,1
59185,Automotive,"İzmir, Turkey",0
57337,Banking,"Ankara, Ankara, Turkey",0
40447,Financial Services,"Istanbul, Istanbul, Turkey",1
23424,Airlines/Aviation,"Bakirkoy, Istanbul, Turkey",1
21621,Information Technology and Services,"Istanbul, Turkey",1
3003,Consumer Electronics,"Istanbul, Istanbul, Turkey",0
30105,Architecture & Planning,"Adana, Turkey",1
65908,Pharmaceuticals,Turkey,0
445,Information Technology and Services,"Bursa, Turkey",1
43244,Marketing and Advertising,"Kocaeli, Turkey",0
30222,Defense & Space,"Ankara, Ankara, Turkey",1
42729,Education Management,"Ankara, Ankara, Turkey",0
19268,Information Technology and Services,"Istanbul, Istanbul, Turkey",0
34620,Computer Software,"Istanbul, Turkey",0
39738,Computer Software,"Kadikoy, Istanbul, Turkey",0
23338,Telecommunications,Turkey,0
47740,Internet,"Istanbul, Istanbul, Turkey",0
47519,Information Technology and Services,"Ankara, Ankara, Turkey",0
41097,Computer Software,"Istanbul, Turkey",1
48917,Government Administration,"Istanbul, Turkey",0
38708,Automotive,Turkey,0
39529,Computer Software,"Üsküdar, Istanbul, Turkey",0
37320,Computer Software,"Istanbul, Istanbul, Turkey",0
7366,Electrical/Electronic Manufacturing,"Ankara, Turkey",0
65857,Computer Software,"Istanbul, Turkey",0
18633,Computer Software,"Istanbul, Istanbul, Turkey",0
9225,Computer Software,"Istanbul, Turkey",0
42565,Computer Software,"Istanbul, Istanbul, Turkey",0
38809,Banking,"Istanbul, Istanbul, Turkey",0
18105,Information Technology and Services,"Istanbul, Turkey",0
46346,Information Technology and Services,"Istanbul, Istanbul, Turkey",1
14342,Internet,"Istanbul, Istanbul, Turkey",0
56521,Information Technology and Services,"Ankara, Ankara, Turkey",0
46599,Logistics and Supply Chain,"Inegol, Bursa, Turkey",1
32028,Electrical/Electronic Manufacturing,"Ankara, Turkey",0
58025,Computer Software,"Istanbul, Istanbul, Turkey",1
46151,Computer Software,"Ankara, Ankara, Turkey",0
44786,Computer Software,"Istanbul, Istanbul, Turkey",0
18683,Design,"Mentese, Muğla, Turkey",0
56762,Information Technology and Services,"Ankara, Ankara, Turkey",1
47883,Information Technology and Services,"Ankara, Ankara, Turkey",0
24192,Computer Software,"İzmir, Turkey",0
22047,Market Research,"Istanbul, Istanbul, Turkey",0
2317,Computer Software,"Istanbul, Istanbul, Turkey",1
42474,Computer Software,Turkey,1
47691,Information Technology and Services,"Ankara, Turkey",1
7198,Telecommunications,Turkey,0
44340,Banking,Turkey,0
26166,Banking,"Istanbul, Istanbul, Turkey",0
14871,Defense & Space,"Istanbul, Turkey",1
18577,Information Technology and Services,Turkey,0
10926,Internet,"Istanbul, Istanbul, Turkey",1
23067,Information Technology and Services,"Kayseri, Turkey",0
35464,Computer Software,"Istanbul, Turkey",0
10535,Automotive,"Istanbul, Istanbul, Turkey",0
29015,Computer Software,"Gungoren, Istanbul, Turkey",1
56255,Computer Software,Turkey,0
18694,Information Technology and Services,"Istanbul, Turkey",1
40139,Information Technology and Services,Turkey,0
49222,Computer Software,"Ankara, Ankara, Turkey",0
65295,Furniture,Turkey,0
23291,Computer & Network Security,"Ankara, Turkey",0
15360,Consumer Electronics,"Istanbul, Turkey",1
54810,Defense & Space,"Ankara, Ankara, Turkey",0
18529,Information Technology and Services,"Istanbul, Istanbul, Turkey",1
63448,Information Technology and Services,"Istanbul, Turkey",0
40810,Telecommunications,"Istanbul, Istanbul, Turkey",0
41634,Banking,"Istanbul, Istanbul, Turkey",0
60616,Defense & Space,"Ankara, Turkey",1
21487,Telecommunications,"Istanbul, Istanbul, Turkey",1
45690,Consumer Electronics,"İzmir, Turkey",1
827,Machinery,"Istanbul, Istanbul, Turkey",0
36179,Computer Software,"Istanbul, Turkey",0
47923,Defense & Space,"Ankara, Ankara, Turkey",0
57577,Defense & Space,"Ankara, Ankara, Turkey",1
27747,Computer Software,"Istanbul, Turkey",0
28667,Information Technology and Services,"Istanbul, Istanbul, Turkey",1
4174,Computer Software,Turkey,0
51183,Computer Software,"Istanbul, Turkey",0
60417,Computer Software,"Istanbul, Istanbul, Turkey",1
908,Information Technology and Services,"Istanbul, Istanbul, Turkey",0
23579,Financial Services,"Istanbul, Istanbul, Turkey",1
10291,Computer Software,"Istanbul, Istanbul, Turkey",0
963,Telecommunications,"Elazığ, Turkey",0
26708,Computer Software,"Istanbul, Turkey",0
6620,Mechanical or Industrial Engineering,Turkey,0
3113,Construction,"Istanbul, Turkey",1
13226,Computer Software,Turkey,0
29980,Computer Software,"Istanbul, Istanbul, Turkey",1
641,Information Technology and Services,"Istanbul, Turkey",0
30906,Computer Software,"Istanbul, Istanbul, Turkey",0
58070,Banking,"Istanbul, Istanbul, Turkey",1
35263,Information Technology and Services,"Antalya, Turkey",0
14495,Information Technology and Services,"Istanbul, Istanbul, Turkey",0
61203,Information Technology and Services,"Ankara, Turkey",1
48625,Defense & Space,"Ankara, Ankara, Turkey",0
31713,Computer Networking,"Istanbul, Turkey",0
61362,Defense & Space,Turkey,0
53802,Banking,"Besiktas, Istanbul, Turkey",1
38128,Consumer Services,"Istanbul, Istanbul, Turkey",1
59393,Computer Software,Greater Istanbul,0
35636,Information Technology and Services,"Istanbul, Istanbul, Turkey",0
47302,Computer Software,"Ankara, Ankara, Turkey",1
66,Computer Software,Turkey,0
24054,Program Development,Turkey,0
39267,Information Technology and Services,"Istanbul, Istanbul, Turkey",0
44659,Pharmaceuticals,"Istanbul, Istanbul, Turkey",0
55125,Computer & Network Security,"Konya, Turkey",0
28938,Aviation & Aerospace,"Istanbul, Turkey",0
63527,Computer Software,"Istanbul, Istanbul, Turkey",1
10193,Design,Turkey,1
2063,Information Technology and Services,"Istanbul, Istanbul, Turkey",0
33425,Nonprofit Organization Management,"Istanbul, Istanbul, Turkey",1
43540,Think Tanks,"İzmir, Turkey",1
24560,Machinery,"Kahraman Maras, Turkey",0
45696,Food & Beverages,Turkey,0
45603,Telecommunications,"Istanbul, Istanbul, Turkey",0
63410,Banking,"Istanbul, Istanbul, Turkey",1
5779,Higher Education,"Istanbul, Istanbul, Turkey",0
27771,Information Technology and Services,Turkey,0
15271,Computer Software,Turkey,0
65854,Information Technology and Services,"Istanbul, Istanbul, Turkey",1
46509,Computer Software,"Konyaalti, Antalya, Turkey",0
53131,Insurance,"Kartal, Istanbul, Turkey",1
6492,Computer Software,"Istanbul, Istanbul, Turkey",0
12576,"Health, Wellness and Fitness","Istanbul, Turkey",0
6686,Computer Games,"Besiktas, Istanbul, Turkey",0
63859,Computer Software,"Istanbul, Turkey",1
61581,Defense & Space,"Ankara, Ankara, Turkey",0
55138,Computer Games,"Ankara, Ankara, Turkey",0
18802,Computer Software,"Istanbul, Turkey",1
1113,Computer Software,Turkey,0
24557,Telecommunications,"Istanbul, Turkey",0
54592,Defense & Space,"Ankara, Turkey",1
18699,Information Technology and Services,"Istanbul, Turkey",1
6760,Computer Software,"Istanbul, Turkey",1
43137,Computer Software,"İzmir, İzmir, Turkey",0
45045,Automotive,Turkey,1
48066,Information Technology and Services,"Istanbul, Istanbul, Turkey",0
13717,Retail,"Istanbul, Istanbul, Turkey",1
24195,Computer Software,Turkey,0
7016,Information Technology and Services,"Istanbul, Istanbul, Turkey",0
46452,Research,"Ankara, Ankara, Turkey",0
20707,Broadcast Media,"Istanbul, Turkey",0
3820,Aviation & Aerospace,"Ankara, Turkey",1
9261,Computer Software,"Ankara, Ankara, Turkey",1
64761,Computer Software,"Istanbul, Turkey",0
10101,Computer Software,"Istanbul, Turkey",1
64061,Computer Software,"Besiktas, Istanbul, Turkey",1
16982,Information Technology and Services,"Istanbul, Turkey",1
21535,Hospital & Health Care,"Istanbul, Turkey",1
46011,,"Kecioren, Ankara, Turkey",0
38683,Banking,"Istanbul, Istanbul, Turkey",0
65909,Internet,"Istanbul, Istanbul, Turkey",0
62069,Food Production,"Çukurova, Adana, Turkey",1
24875,Automotive,"İzmir, Turkey",0
53608,Computer Software,"Ankara, Ankara, Turkey",0
59478,Computer Software,Turkey,0
36153,Information Technology and Services,Turkey,0
63811,Computer Software,"Istanbul, Istanbul, Turkey",1
12501,Computer Software,"Ankara, Turkey",0
2675,Computer Software,"Istanbul, Istanbul, Turkey",1
6618,Defense & Space,"Ankara, Turkey",0
31126,Consumer Electronics,Turkey,0
28131,Telecommunications,"Sariyer, Istanbul, Turkey",1
64898,Information Technology and Services,"Istanbul, Istanbul, Turkey",1
63397,Telecommunications,Turkey,0
65077,Banking,"Maltepe, Istanbul, Turkey",0
32994,Banking,"Istanbul, Istanbul, Turkey",0
53346,Computer Software,"Istanbul, Istanbul, Turkey",0
31305,Banking,"Istanbul, Istanbul, Turkey",0
42929,Computer Software,"İzmir, Turkey",0
58848,Computer Software,"Istanbul, Turkey",0
60757,Defense & Space,"Ankara, Ankara, Turkey",0
50222,Information Technology and Services,"Üsküdar, Istanbul, Turkey",0
19095,Computer Software,"Istanbul, Istanbul, Turkey",0
12864,Computer Software,Turkey,1
36367,Internet,Turkey,1
22915,Paper & Forest Products,Turkey,1
30440,Computer Networking,"Ankara, Turkey",0
51442,Medical Devices,"İzmir, Turkey",0
50620,Medical Devices,"Atasehir, Istanbul, Turkey",1
35552,Computer Software,"Istanbul, Turkey",0
6071,Insurance,Turkey,0
63085,Telecommunications,"Istanbul, Turkey",1
15760,Research,"İzmir, Turkey",0
48067,Computer Software,"Ankara, Turkey",0
42353,Banking,"Istanbul, Istanbul, Turkey",0
55717,Oil & Energy,"Ankara, Ankara, Turkey",1
13689,Computer Software,"İzmir, Turkey",0
13743,Computer Software,"Istanbul, Turkey",1
24260,Broadcast Media,"Istanbul, Istanbul, Turkey",0
49286,Information Technology and Services,"Istanbul, Turkey",1
57315,Computer Software,"Istanbul, Istanbul, Turkey",0
1932,Information Technology and Services,"Istanbul, Turkey",1
50919,Computer Software,"Ankara, Turkey",1
34224,Computer Software,Turkey,0
54821,Defense & Space,"Ankara, Ankara, Turkey",1
38824,Banking,"Istanbul, Istanbul, Turkey",1
7457,Computer Software,"Ankara, Ankara, Turkey",1
66162,Internet,"Istanbul, Turkey",1
27250,Information Technology and Services,"Istanbul, Turkey",0
8481,E-Learning,"Istanbul, Turkey",1
61594,Defense & Space,"Ankara, Ankara, Turkey",0
17769,Events Services,"Nilüfer, Bursa, Turkey",1
16948,Computer Software,"Istanbul, Turkey",0
32260,Telecommunications,"Istanbul, Turkey",0
52263,Computer Software,Turkey,0
55150,Computer Software,"Konya, Turkey",1
14829,Computer Software,Turkey,0
23287,Airlines/Aviation,"İzmir, Turkey",0
14352,Computer Software,"Bakirkoy, Istanbul, Turkey",0
64564,Education Management,"Istanbul, Istanbul, Turkey",1
41552,Computer Software,"Istanbul, Turkey",0
26043,Higher Education,"Istanbul, Turkey",1
59887,Hospital & Health Care,"Yenimahalle, Ankara, Turkey",0
15937,Computer Software,"Istanbul, Istanbul, Turkey",1
40407,Information Technology and Services,Turkey,0
34608,Computer Software,"Istanbul, Turkey",0
39619,Computer Software,"Ankara, Turkey",0
28753,Aviation & Aerospace,"Sisli, Istanbul, Turkey",1
54855,Computer Software,Turkey,1
33906,Computer Software,"Istanbul, Istanbul, Turkey",1
28743,Banking,"Istanbul, Turkey",0
60729,Information Technology and Services,"Ankara, Turkey",1
26107,Computer Software,"Istanbul, Turkey",0
9916,Automotive,"Istanbul, Turkey",1
20605,Marketing and Advertising,"Maltepe, Istanbul, Turkey",1
18003,Computer Software,"Istanbul, Turkey",0
7387,Mobile Games,"Ankara, Turkey",1
3035,Computer Software,"Samsun, Turkey",0
16872,Computer Software,"Istanbul, Istanbul, Turkey",0
58572,Banking,"İzmir, Turkey",0
3393,Computer Software,Turkey,0
42457,Computer Software,"Ankara, Turkey",1
64571,Computer Software,"İzmir, Turkey",1
7691,Computer Software,Turkey,0
55461,Higher Education,"Meram, Konya, Turkey",0
49386,Computer Games,"Ankara, Turkey",0
39487,Computer Software,"Istanbul, Turkey",1
23585,Information Technology and Services,"Istanbul, Turkey",1
21519,Aviation & Aerospace,Turkey,0
34488,Computer Games,"Üsküdar, Istanbul, Turkey",0
8267,Banking,Turkey,1
15225,International Trade and Development,"Konak, İzmir, Turkey",0
41183,Computer Software,"Altindag, Ankara, Turkey",0
36684,Shipbuilding,Turkey,1
5296,Mobile Games,"Istanbul, Istanbul, Turkey",0
12400,Computer Software,"Istanbul, Istanbul, Turkey",0
6355,Information Technology and Services,"Istanbul, Turkey",0
21386,Information Technology and Services,"Istanbul, Istanbul, Turkey",1
13220,Defense & Space,"Ankara, Turkey",0
43457,Computer Software,Turkey,1
42670,Information Technology and Services,Turkey,0
60286,Program Development,"Bakirkoy, Istanbul, Turkey",0
47319,Aviation & Aerospace,"Istanbul, Istanbul, Turkey",1
33933,Information Technology and Services,Turkey,0
14159,Computer Software,"Istanbul, Turkey",1
997,Computer & Network Security,"Ankara, Ankara, Turkey",0
21941,Computer Software,"Pendik, Istanbul, Turkey",0
15914,Computer Software,"Istanbul, Turkey",0
29403,Computer Software,"Istanbul, Istanbul, Turkey",1
32936,Computer Software,"Istanbul, Turkey",0
45350,Computer Software,"İzmir, Turkey",0
20971,Investment Management,"Istanbul, Istanbul, Turkey",0
2787,Banking,"Istanbul, Istanbul, Turkey",0
31710,Financial Services,"Istanbul, Istanbul, Turkey",1
31268,Civil Engineering,"Istanbul, Istanbul, Turkey",0
8758,Information Technology and Services,"Ankara, Turkey",0
24933,Telecommunications,"Istanbul, Istanbul, Turkey",0
32400,Writing and Editing,"Istanbul, Istanbul, Turkey",1
8183,Information Technology and Services,"Ankara, Ankara, Turkey",1
33351,Telecommunications,Turkey,1
7829,Computer Software,"Ankara, Turkey",0
65669,Information Technology and Services,"Istanbul, Turkey",1
63502,Hospital & Health Care,"Istanbul, Turkey",0
4377,Banking,"Istanbul, Istanbul, Turkey",1
49325,Computer Software,Turkey,0
46462,Electrical/Electronic Manufacturing,Turkey,0
23399,Retail,"Kayseri, Turkey",1
55487,Telecommunications,"Pendik, Istanbul, Turkey",1
57755,Telecommunications,Turkey,0
10697,Program Development,"Istanbul, Istanbul, Turkey",1
25882,Internet,"Istanbul, Istanbul, Turkey",0
11388,Computer Software,"Istanbul, Turkey",1
57025,Computer Software,"Ankara, Turkey",1
44582,Information Technology and Services,Turkey,0
59917,Defense & Space,"Ankara, Ankara, Turkey",0
25194,Telecommunications,Turkey,0
59120,Computer Software,Turkey,0
7356,Computer Software,"Istanbul, Istanbul, Turkey",1
11921,Civil Engineering,Turkey,0
43993,Machinery,"İzmir, Turkey",0
20996,Information Technology and Services,"Istanbul, Istanbul, Turkey",1
2469,Information Technology and Services,"Istanbul, Istanbul, Turkey",1
824,Furniture,"Ankara, Ankara, Turkey",0
21866,Computer Software,"Sisli, Istanbul, Turkey",1
35041,Computer Software,Turkey,0
26494,Insurance,Turkey,0
39504,Computer Software,"Istanbul, Istanbul, Turkey",0
45549,Computer Software,"Istanbul, Istanbul, Turkey",0
5421,Internet,"Istanbul, Istanbul, Turkey",0
23074,Computer Software,"Ankara, Turkey",1
18311,Information Technology and Services,"Istanbul, Istanbul, Turkey",0
26855,Computer Software,Turkey,0
24241,Telecommunications,"Istanbul, Istanbul, Turkey",0
23231,Financial Services,Turkey,0
44667,Information Technology and Services,Turkey,0
40016,Information Technology and Services,"Kocaeli, Turkey",0
29193,Architecture & Planning,Turkey,0
20914,Insurance,"Bakirkoy, Istanbul, Turkey",0
49901,Computer Software,"Istanbul, Istanbul, Turkey",0
61490,Food & Beverages,"Eskişehir, Turkey",0
42517,Information Technology and Services,"Istanbul, Turkey",1
23179,Consumer Goods,"Kayseri, Turkey",1
16471,Information Technology and Services,"Istanbul, Istanbul, Turkey",1
6136,Automotive,"Bursa, Turkey",1
6706,Mechanical or Industrial Engineering,"Istanbul, Turkey",0
12346,Computer Software,"Istanbul, Istanbul, Turkey",0
48979,Construction,Turkey,0
33178,Telecommunications,Turkey,0
50046,Computer Software,"Istanbul, Turkey",0
3321,Computer Software,"Ankara, Turkey",1
47856,Computer Software,"Istanbul, Istanbul, Turkey",0
41648,Banking,"Istanbul, Istanbul, Turkey",0
29212,Aviation & Aerospace,Turkey,0
5461,Computer Software,"Istanbul, Istanbul, Turkey",1
16634,Computer Software,"Istanbul, Turkey",0
43585,Automotive,"İzmir, Turkey",0
26102,Computer Software,"Istanbul, Turkey",1
56007,Banking,"Istanbul, Istanbul, Turkey",1
423,Internet,Turkey,1
16089,Computer Software,"Cigli, İzmir, Turkey",0
22729,Computer Software,Turkey,0
54983,Real Estate,"Yenihisar, Aydın, Turkey",0
2289,Computer Software,"Istanbul, Istanbul, Turkey",0
19839,Airlines/Aviation,"Istanbul, Istanbul, Turkey",1
18630,International Affairs,"Istanbul, Istanbul, Turkey",0
10082,Computer Software,"Istanbul, Turkey",1
65954,Information Technology and Services,"Istanbul, Turkey",1
62247,Higher Education,Turkey,0
7659,Computer Software,"Ankara, Ankara, Turkey",1
56859,Marketing and Advertising,"Kocaeli, Turkey",1
11462,Information Technology and Services,"Besiktas, Istanbul, Turkey",0
26761,Information Technology and Services,"Kadikoy, Istanbul, Turkey",0
53569,Telecommunications,"Istanbul, Turkey",1
63991,Financial Services,"Istanbul, Turkey",0
51267,Electrical/Electronic Manufacturing,"Tuzla, Istanbul, Turkey",1
41950,Banking,"Istanbul, Istanbul, Turkey",1
10017,Nonprofit Organization Management,"Istanbul, Turkey",1
39199,Computer Software,"Istanbul, Turkey",1
47458,Entertainment,"Esenyurt, Istanbul, Turkey",0
9386,Hospital & Health Care,"Istanbul, Turkey",1
47600,Aviation & Aerospace,"Ankara, Turkey",1
20773,Information Technology and Services,"Istanbul, Istanbul, Turkey",0
42850,Retail,"Istanbul, Turkey",1
55662,Electrical/Electronic Manufacturing,"Istanbul, Turkey",0
63571,Information Technology and Services,"Ankara, Turkey",0
43257,Information Technology and Services,Turkey,0
15543,Computer Software,"Üsküdar, Istanbul, Turkey",0
39615,Computer Software,"Istanbul, Turkey",0
20544,Information Technology and Services,"Istanbul, Istanbul, Turkey",1
2641,Information Technology and Services,"Istanbul, Turkey",0
9334,Industrial Automation,Turkey,0
33194,Telecommunications,"Istanbul, Istanbul, Turkey",0
22034,Telecommunications,"Istanbul, Turkey",1
51814,Computer Software,"Avcilar, Istanbul, Turkey",1
33213,Telecommunications,"Istanbul, Istanbul, Turkey",0
7605,Aviation & Aerospace,"Ankara, Turkey",0
45791,Computer Software,"Bagcilar, Istanbul, Turkey",1
58762,Computer Software,"Istanbul, Turkey",0
59308,Electrical/Electronic Manufacturing,"İzmir, Turkey",0
25812,Computer Software,Greater Istanbul,0
31503,Telecommunications,"Istanbul, Istanbul, Turkey",0
24139,Pharmaceuticals,"Kirklareli, Kırklareli, Turkey",0
54781,Defense & Space,"Cankaya, Ankara, Turkey",0
44423,Food Production,"İzmir, Turkey",0
52031,Computer Software,Turkey,1
65745,Computer Software,"Istanbul, Istanbul, Turkey",1
58997,Retail,"İzmir, Turkey",0
42394,Telecommunications,"Istanbul, Turkey",0
36736,Information Technology and Services,Turkey,0
45458,Chemicals,Turkey,0
32636,Computer Software,Turkey,0
53839,-1,Turkey,0
58129,Telecommunications,"Istanbul, Istanbul, Turkey",0
33336,Telecommunications,"Istanbul, Istanbul, Turkey",0
57540,Government Administration,Turkey,0
3300,Computer Software,"Istanbul, Istanbul, Turkey",0
7832,Internet,"Istanbul, Istanbul, Turkey",1
22952,"Glass, Ceramics & Concrete",Turkey,0
32961,Telecommunications,"Istanbul, Istanbul, Turkey",0
15783,Outsourcing/Offshoring,"Istanbul, Istanbul, Turkey",0
51988,"Health, Wellness and Fitness","Istanbul, Istanbul, Turkey",0
26614,Information Technology and Services,Turkey,0
56734,Mechanical or Industrial Engineering,"Ankara, Turkey",0
29688,Computer Software,"Istanbul, Turkey",1
64635,Computer Software,"Istanbul, Istanbul, Turkey",0
38856,Retail,"Gaziosmanpasa, Istanbul, Turkey",0
2323,Computer Software,"Ankara, Ankara, Turkey",1
35918,Financial Services,"Istanbul, Istanbul, Turkey",0
41566,Defense & Space,"Sakarya, Turkey",1
38352,Automotive,"Istanbul, Turkey",0
55595,Information Technology and Services,"Istanbul, Turkey",0
61354,Computer Software,Turkey,0
43005,Computer Software,Turkey,0
44235,Food Production,Turkey,0
40869,Computer Software,"Beykoz, Istanbul, Turkey",0
18381,Computer Software,"Esenler, Istanbul, Turkey",0
5781,Law Practice,"Üsküdar, Istanbul, Turkey",0
12843,Automotive,"Bursa, Turkey",1
57385,Computer Software,"Pendik, Istanbul, Turkey",1
18159,Computer Software,"Zeytinburnu, Istanbul, Turkey",0
40993,Computer Software,"Istanbul, Istanbul, Turkey",0
56121,Information Technology and Services,"Istanbul, Turkey",0
19519,Information Technology and Services,"Istanbul, Turkey",1
41652,Information Technology and Services,"Kartal, Istanbul, Turkey",1
56329,Information Technology and Services,"Ankara, Turkey",1
25070,Computer Software,Turkey,1
23802,Internet,"Kahramanmaraş, Kahraman Maras, Turkey",0
41491,Automotive,"Izmit, Kocaeli, Turkey",0
61996,Telecommunications,"Pendik, Istanbul, Turkey",0
42001,Insurance,"Istanbul, Istanbul, Turkey",1
41347,Telecommunications,"Besiktas, Istanbul, Turkey",1
36275,Airlines/Aviation,"Istanbul, Istanbul, Turkey",0
40080,Electrical/Electronic Manufacturing,"Istanbul, Istanbul, Turkey",0
51269,Information Technology and Services,"Istanbul, Istanbul, Turkey",0
22409,Computer Software,"Kayseri, Turkey",0
59609,Computer Software,"Ankara, Turkey",1
62402,Information Technology and Services,Turkey,0
31074,Telecommunications,"Istanbul, Istanbul, Turkey",1
6862,Computer Software,"Istanbul, Istanbul, Turkey",0
22036,Telecommunications,Turkey,0
6680,Computer Software,"Antalya, Turkey",1
8297,Defense & Space,"Ankara, Ankara, Turkey",0
4002,Information Technology and Services,"Istanbul, Turkey",1
54384,Computer Software,"Ankara, Turkey",0
12275,Telecommunications,Turkey,0
66234,Computer Software,"Istanbul, Istanbul, Turkey",1
57751,Computer Software,"Ankara, Turkey",0
8188,Computer Software,"Ankara, Turkey",1
23779,Computer Software,"Bayrakli, İzmir, Turkey",0
50837,Research,Turkey,0
33249,Information Technology and Services,Turkey,0
60410,Computer Software,"Ankara, Turkey",0
27661,Security and Investigations,"Istanbul, Turkey",0
39446,Electrical/Electronic Manufacturing,"Istanbul, Istanbul, Turkey",1
17580,Aviation & Aerospace,"Istanbul, Turkey",0
49632,Computer Software,Turkey,0
36004,Internet,"Istanbul, Istanbul, Turkey",1
37209,Computer Software,"Istanbul, Istanbul, Turkey",0
37879,Telecommunications,"Istanbul, Istanbul, Turkey",0
48248,Banking,"Ankara, Ankara, Turkey",0
25036,Pharmaceuticals,"Istanbul, Istanbul, Turkey",1
39062,Computer Software,"İzmir, İzmir, Turkey",0
354,Computer Software,"Kocaeli, Turkey",0
58542,Construction,Turkey,0
15863,Education Management,"Istanbul, Turkey",0
27086,Computer Software,Turkey,0
35527,Automotive,"Istanbul, Istanbul, Turkey",1
25915,Veterinary,"Çerkezköy, Tekirdağ, Turkey",1
46021,Computer Software,"Eskişehir, Turkey",0
33225,Computer Software,"Istanbul, Turkey",1
8861,Biotechnology,Turkey,1
23574,Computer Software,"Ankara, Turkey",0
33964,Broadcast Media,"Besiktas, Istanbul, Turkey",0
39586,Information Technology and Services,"Ankara, Ankara, Turkey",1
45670,Information Technology and Services,"Istanbul, Istanbul, Turkey",1
2974,Information Technology and Services,"Istanbul, Istanbul, Turkey",1
477,Computer & Network Security,Turkey,0
5413,Education Management,"Istanbul, Turkey",0
11407,Program Development,Turkey,1
26123,Education Management,Turkey,0
12368,Computer Software,Turkey,0
64318,Computer & Network Security,"Istanbul, Istanbul, Turkey",1
36177,Insurance,"Istanbul, Turkey",1
2244,Information Technology and Services,"Beyoglu, Istanbul, Turkey",0
42059,Broadcast Media,"Istanbul, Istanbul, Turkey",1
28318,Computer Software,"Istanbul, Istanbul, Turkey",0
50205,Information Technology and Services,"Istanbul, Istanbul, Turkey",0
45021,Computer Software,"Istanbul, Istanbul, Turkey",1
40950,Banking,"Istanbul, Turkey",0
43372,Computer Games,"Karsiyaka, İzmir, Turkey",1
1941,Financial Services,"Besiktas, Istanbul, Turkey",1
34131,Telecommunications,Turkey,0
59210,Automotive,Turkey,0
55388,Information Technology and Services,"Istanbul, Istanbul, Turkey",1
12747,Computer Software,"Ankara, Ankara, Turkey",1
6429,Computer & Network Security,"Istanbul, Istanbul, Turkey",1
28909,Information Technology and Services,"Istanbul, Istanbul, Turkey",1
32188,Information Technology and Services,"Istanbul, Istanbul, Turkey",0
51915,Computer Software,Turkey,0
9669,Computer Games,"Istanbul, Istanbul, Turkey",1
9929,Computer Software,"Istanbul, Turkey",0
25165,Aviation & Aerospace,Turkey,0
32621,Computer Software,"Ankara, Ankara, Turkey",1
47911,Computer Software,"Ankara, Turkey",1
27272,Computer Software,"Sariyer, Istanbul, Turkey",0
2696,Computer Software,"Besiktas, Istanbul, Turkey",1
3526,Computer Software,Turkey,0
1681,Information Technology and Services,"Tuzla, Istanbul, Turkey",1
7578,Computer Software,"Ankara, Turkey",0
49406,Defense & Space,"Ankara, Turkey",1
33239,Computer Software,Turkey,0
56669,Cosmetics,Turkey,0
44320,Higher Education,"Zeytinburnu, Istanbul, Turkey",0
9629,Information Technology and Services,"Istanbul, Istanbul, Turkey",0
42584,Government Administration,Turkey,0
46182,Program Development,"Manisa, Turkey",0
23440,Computer Software,"Büyükmangıt, Adana, Turkey",0
25497,Computer Software,"Istanbul, Turkey",0
47403,Defense & Space,"Antalya, Turkey",1
34671,Industrial Automation,"Istanbul, Turkey",1
63676,Computer Software,"Istanbul, Istanbul, Turkey",0
22780,Information Technology and Services,"Sariyer, Istanbul, Turkey",0
25625,Computer Software,"Ankara, Ankara, Turkey",1
7119,Computer Software,"Istanbul, Turkey",0
39234,Computer Software,"Bolu, Turkey",0
38893,Telecommunications,Turkey,0
43656,Computer Software,Turkey,1
37836,Information Technology and Services,Turkey,1
28800,Computer Software,Turkey,0
57271,Information Technology and Services,"Ankara, Turkey",0
33,Computer Software,"Samsun, Turkey",1
28650,Chemicals,"Istanbul, Turkey",0
9476,Computer Games,"Sisli, Istanbul, Turkey",1
35518,Computer Software,"Istanbul, Istanbul, Turkey",1
41577,Computer Software,"Istanbul, Istanbul, Turkey",0
11674,Banking,"Istanbul, Istanbul, Turkey",1
1851,Computer Software,Turkey,1
43810,Computer Software,"İzmir, Turkey",0
47119,Computer Software,"Ankara, Turkey",1
2064,Utilities,Turkey,0
45120,Defense & Space,"Ankara, Ankara, Turkey",0
40044,Consumer Goods,"Istanbul, Turkey",1
36180,Information Technology and Services,Turkey,0
11990,Information Technology and Services,"Ankara, Ankara, Turkey",1
